job_id,job_title,company,location,salary,source,url,date_posted
-3158928795230544241,Manager of Software Engineering,Mastercard,India,-1,Jooble,https://jooble.org/jdp/-3158928795230544241,2026-07-03
-1254113010893963085,Staff Fullstack Engineer - Data Products,GitLab,India,-1,Jooble,https://jooble.org/jdp/-1254113010893963085,2026-07-13
-7452547331280827024,Dell Boomi Developer,Bright Vision Technologies,India,$100k - $175k,Jooble,https://jooble.org/jdp/-7452547331280827024,2026-07-16
7195264610998238803,Senior Software Engineer in Test,Mastercard,India,-1,Jooble,https://jooble.org/jdp/7195264610998238803,2026-06-27
-3828860706229039024,Senior Software Engineer,Mastercard,India,-1,Jooble,https://jooble.org/jdp/-3828860706229039024,2026-07-14
-2539114821421901742,Senior Software Engineer - Android,Mastercard,India,-1,Jooble,https://jooble.org/jdp/-2539114821421901742,2026-06-06
3936463637321883652,"Software Engineer, Infrastructure",Granica,India,-1,Jooble,https://jooble.org/jdp/3936463637321883652,2026-07-13
-4122315071961642201,Big Data Application Developer,Bright Vision Technologies,India,$100k - $150k,Jooble,https://jooble.org/jdp/-4122315071961642201,2026-07-15
3911536364381992320,"Manager, Software Engineering",Mastercard,India,-1,Jooble,https://jooble.org/jdp/3911536364381992320,2026-07-04
-7009566646388162312,Senior Software Engineer- Quality,Mastercard,India,-1,Jooble,https://jooble.org/jdp/-7009566646388162312,2026-06-04
1239971044480924561,Web Content Platform Developer,Bright Vision Technologies,India,$100k - $150k,Jooble,https://jooble.org/jdp/1239971044480924561,2026-07-17
18943203,Retail Customer Service Associate,Walmart,"Omaha, NE",-1,TheMuse,https://www.themuse.com/jobs/walmart/retail-customer-service-associate-bc1668,2025-08-13
20078984,"Senior, Software Engineer (Backend)",Walmart,"Cupertino, CA",-1,TheMuse,https://www.themuse.com/jobs/walmart/senior-software-engineer-backend-5ff764,2025-08-30
20022701,(USA) Coach/Ops Mgr Trainee,Walmart,"Rio Rancho, NM",-1,TheMuse,https://www.themuse.com/jobs/walmart/usa-coachops-mgr-trainee-3ba04a,2025-08-26
18972718,Retail Associate,Walmart,"Dubuque, IA",-1,TheMuse,https://www.themuse.com/jobs/walmart/retail-associate-86a50b,2025-08-13
18926980,Retail Team Member - Maintenance,Walmart,"Grand Junction, CO",-1,TheMuse,https://www.themuse.com/jobs/walmart/retail-team-member-maintenance-1fe3b2,2025-08-13
16125011,Software Engineer - Product (Technical Leadership),Meta,"Menlo Park, CA",-1,TheMuse,https://www.themuse.com/jobs/meta/software-engineer-product-technical-leadership-835238,2025-03-11
